כמות,מחיר_יחידה,הנחה_אחוז,month,day_of_week_num,is_holiday,is_weekend,קטגוריה_enc,רשת_enc,אזור_enc,עונה_enc,is_high_profit
3,46.55,0.05,12,3,0,0,2,3,0,1,0
5,69.0,0.0,1,0,0,0,3,5,4,1,1
1,3598.56,0.2,12,0,1,0,0,1,4,1,0
2,44.1,0.1,3,2,0,0,0,3,2,0,0
3,79.0,0.0,1,1,0,0,1,3,2,1,1
1,38.9,0.0,12,5,0,1,4,4,4,1,0
3,7.12,0.05,12,1,0,0,4,4,1,1,0
5,84.55,0.05,8,4,0,1,1,3,2,3,1
7,5.87,0.15,2,6,0,0,4,0,1,1,0
7,699.0,0.0,10,3,0,0,0,4,2,2,0
4,199.0,0.0,4,0,0,0,1,2,4,0,1
1,62.1,0.1,6,6,0,0,3,5,1,3,1
5,37.05,0.05,12,3,0,0,3,3,4,1,1
2,2659.05,0.05,8,2,0,0,0,1,4,3,0
1,19.9,0.0,2,6,0,0,3,5,2,1,1
1,129.0,0.0,8,6,0,0,2,1,2,3,0
5,71.2,0.2,3,2,0,0,1,0,0,0,1
7,6.32,0.2,10,6,0,0,4,2,2,2,0
2,3799.05,0.05,4,5,0,1,0,5,0,0,0
5,59.0,0.0,4,1,0,0,2,0,2,0,0
7,19.9,0.0,8,4,0,1,3,5,0,3,0
1,89.1,0.1,11,2,0,0,1,2,4,1,1
7,10.96,0.15,10,0,0,0,4,0,3,2,0
1,14.9,0.0,3,3,0,0,4,1,0,0,0
6,11.9,0.0,5,1,0,0,4,5,3,0,0
7,19.92,0.2,11,1,0,0,3,1,4,1,1
7,94.05,0.05,10,6,0,0,1,3,4,2,1
4,95.2,0.2,10,3,0,0,1,2,3,2,1
3,75.65,0.15,10,6,0,0,2,5,4,2,0
5,41.65,0.15,3,4,0,1,3,2,0,0,1
1,126.65,0.15,6,0,0,0,2,5,4,3,1
3,29.9,0.0,8,3,0,0,3,4,0,3,1
8,11.9,0.0,2,1,0,0,4,1,1,1,0
4,1999.2,0.2,6,4,0,1,0,3,3,3,0
6,279.0,0.0,9,2,0,0,1,5,3,2,1
3,149.0,0.0,6,3,0,0,0,5,0,3,0
3,14.9,0.0,1,2,0,0,3,1,3,1,1
8,119.2,0.2,11,4,0,1,1,1,3,1,1
7,14.9,0.0,3,3,0,0,4,5,3,0,0
4,5.87,0.15,11,3,0,0,4,3,2,1,0
5,18.9,0.0,10,3,0,0,3,1,2,2,1
3,664.05,0.05,4,3,0,0,0,1,2,0,0
4,2249.1,0.1,5,0,0,0,0,0,3,0,0
7,1299.0,0.0,7,0,0,0,0,5,2,3,0
6,25.41,0.15,6,6,0,0,3,2,2,3,1
7,1274.15,0.15,12,1,0,0,0,4,2,1,0
4,55.2,0.2,6,1,0,0,1,5,4,3,1
1,5.9,0.0,9,1,0,0,4,1,3,2,0
2,44.0,0.0,4,3,0,0,3,3,0,0,1
5,11.9,0.0,8,2,0,0,4,2,2,3,0
2,84.55,0.05,8,2,0,0,0,1,3,3,0
5,6.9,0.0,9,1,0,0,4,3,3,2,0
7,14.9,0.0,3,0,0,0,3,1,3,0,1
7,141.55,0.05,9,0,0,0,2,4,0,2,1
3,89.0,0.0,4,4,0,1,2,3,0,0,1
4,1169.1,0.1,8,4,0,1,0,5,3,3,0
5,29.9,0.0,9,3,0,0,3,2,0,2,1
3,7.5,0.05,5,6,0,0,4,3,0,0,0
4,75.65,0.15,5,4,0,1,1,2,1,0,1
2,379.05,0.05,7,4,0,1,2,4,1,3,1
6,18.9,0.0,10,6,0,0,3,3,2,2,1
4,262.24,0.2,9,2,1,0,0,3,1,2,0
6,29.9,0.0,3,0,0,0,3,4,2,0,1
3,53.82,0.1,3,6,1,0,3,2,2,0,1
2,99.0,0.0,8,4,0,1,1,4,4,3,1
8,49.0,0.0,9,5,0,1,1,0,2,2,1
1,22.41,0.1,7,1,0,0,4,0,4,3,0
8,189.05,0.05,5,3,0,0,1,3,3,0,1
4,3.6,0.2,4,6,0,0,4,0,3,0,0
2,399.0,0.0,5,0,0,0,2,3,2,0,0
8,38.9,0.0,11,3,0,0,4,1,4,1,0
8,119.2,0.2,5,2,0,0,1,1,3,0,1
8,35.2,0.2,11,6,0,0,3,5,0,1,1
2,27.55,0.05,5,4,0,1,2,1,0,0,0
4,5499.0,0.0,10,2,0,0,0,0,3,2,0
8,62.1,0.1,5,1,0,0,1,5,2,0,1
8,1954.15,0.15,5,3,0,0,0,5,3,0,0
2,89.0,0.0,11,3,0,0,3,5,3,1,1
3,14.9,0.0,10,1,0,0,3,2,0,2,1
5,12.9,0.0,5,3,0,0,4,0,3,0,0
8,67.15,0.15,12,3,0,0,1,2,0,1,1
7,89.0,0.0,4,0,0,0,1,1,2,0,1
8,69.0,0.0,9,6,0,0,1,3,3,2,1
5,44.1,0.1,10,6,0,0,2,5,4,2,1
1,84.15,0.15,7,4,0,1,1,1,2,3,1
3,399.0,0.0,7,1,0,0,1,0,2,3,1
8,71.2,0.2,9,4,0,1,2,1,2,2,1
3,29.0,0.0,9,6,0,0,2,2,2,2,0
4,75.65,0.15,10,6,0,0,1,3,0,2,1
3,23.2,0.2,7,6,0,0,2,2,2,3,1
4,35.2,0.2,2,2,0,0,3,1,2,1,1
6,107.1,0.1,4,6,0,0,1,1,1,0,1
1,2239.2,0.2,8,5,0,1,0,1,0,3,0
1,239.2,0.2,10,0,0,0,0,2,2,2,0
6,69.0,0.0,5,3,0,0,2,0,0,0,1
4,10.12,0.15,4,0,0,0,4,1,2,0,0
1,899.0,0.0,2,4,0,1,0,5,2,1,0
7,5.52,0.2,8,4,0,1,4,4,2,3,0
8,37.05,0.05,11,1,0,0,3,0,4,1,1
3,10.12,0.15,3,0,0,0,4,3,0,0,0
5,24.9,0.0,7,6,0,0,3,2,2,3,1
7,6.55,0.05,11,3,0,0,4,1,3,1,0
6,149.0,0.0,3,0,0,0,2,4,2,0,0
6,80.1,0.1,5,5,0,1,0,1,1,0,0
7,877.8,0.0,9,0,1,0,2,3,1,2,1
1,75.65,0.15,8,3,0,0,3,0,1,3,1
2,6.9,0.0,2,3,0,0,4,2,1,1,0
4,2799.0,0.0,12,2,0,0,0,1,2,1,0
3,59.0,0.0,3,2,0,0,2,2,0,0,0
7,37.05,0.05,4,6,0,0,2,1,4,0,0
3,38.9,0.0,10,1,0,0,4,1,2,2,0
5,14.9,0.0,11,4,0,1,4,1,0,1,0
7,149.0,0.0,11,4,0,1,0,1,2,1,0
2,24.9,0.0,8,1,0,0,4,1,3,3,0
2,59.0,0.0,11,4,0,1,2,3,2,1,1
6,49.0,0.0,2,2,0,0,3,0,0,1,1
1,36.95,0.05,2,4,0,1,4,0,2,1,0
6,399.0,0.0,1,6,0,0,1,3,0,1,1
5,49.0,0.0,2,6,0,0,2,2,2,1,0
3,44.0,0.0,1,4,0,1,3,1,1,1,0
7,798.0,0.0,3,6,1,0,2,4,3,0,1
6,299.0,0.0,3,6,0,0,0,1,1,0,0
8,6.21,0.1,7,2,0,0,4,3,0,3,0
8,3199.2,0.2,5,6,0,0,0,3,3,0,0
1,126.65,0.15,2,4,0,1,1,3,2,1,1
4,59.0,0.0,5,0,0,0,2,0,3,0,1
7,29.0,0.0,5,4,0,1,2,5,0,0,0
3,71.2,0.2,10,2,0,0,2,1,2,2,1
2,399.0,0.0,10,0,0,0,1,1,2,2,1
8,8.9,0.0,8,0,0,0,4,2,2,3,0
8,23.92,0.2,7,3,0,0,3,2,2,3,1
2,14.15,0.05,9,0,0,0,4,1,3,2,0
1,149.0,0.0,1,6,0,0,1,5,3,1,1
4,38.9,0.0,11,2,0,0,4,2,2,1,0
2,33.15,0.15,8,2,0,0,1,5,0,3,1
1,37.4,0.15,3,3,0,0,3,1,1,0,1
7,11.61,0.1,1,4,0,1,4,4,2,1,0
5,3799.05,0.05,9,3,0,0,0,5,1,2,0
3,75.65,0.15,7,5,0,1,0,3,0,3,0
1,2659.05,0.05,12,1,0,0,0,2,3,1,0
6,13.41,0.1,7,6,0,0,3,2,3,3,1
3,69.0,0.0,6,4,0,1,2,4,4,3,1
7,169.15,0.15,5,2,0,0,1,5,2,0,1
6,20.35,0.05,12,1,1,0,4,1,3,1,0
6,2239.2,0.2,11,4,0,1,0,5,0,1,0
2,46.55,0.05,4,3,0,0,3,4,2,0,1
6,39.0,0.0,7,6,0,0,3,5,1,3,1
8,284.05,0.05,4,6,0,0,0,0,2,0,0
6,119.2,0.2,6,1,0,0,2,4,2,3,0
2,62.1,0.1,1,6,0,0,1,3,3,1,1
4,89.0,0.0,1,4,0,1,3,3,0,1,1
5,39.2,0.2,3,2,0,0,1,4,3,0,1
6,39.15,0.1,10,6,1,0,2,1,0,2,0
7,2799.0,0.0,11,6,0,0,0,2,2,1,0
7,239.2,0.2,2,1,0,0,0,4,3,1,0
7,2699.1,0.1,10,1,0,0,0,0,3,2,0
4,629.1,0.1,12,4,0,1,0,3,3,1,0
1,29.0,0.0,12,3,0,0,2,1,1,1,1
8,12.9,0.0,10,6,0,0,4,2,4,2,0
1,19.9,0.0,2,3,0,0,3,4,1,1,1
4,299.0,0.0,8,3,0,0,0,0,2,3,0
2,129.0,0.0,7,4,0,1,1,1,4,3,1
7,5.61,0.05,3,1,0,0,4,4,2,0,0
5,379.05,0.05,4,2,0,0,2,0,4,0,0
1,4.5,0.0,10,3,0,0,4,5,0,2,0
8,23.92,0.2,1,1,0,0,3,4,3,1,0
8,12.25,0.05,12,3,0,0,4,5,1,1,0
5,149.0,0.0,9,6,0,0,1,2,0,2,1
3,89.0,0.0,9,4,0,1,3,4,1,2,1
3,37.05,0.05,6,6,0,0,2,3,2,3,0
3,89.0,0.0,7,1,0,0,2,3,2,3,1
5,3599.1,0.1,12,1,0,0,0,3,3,1,0
4,5542.02,0.1,9,0,1,0,0,5,1,2,0
5,29.0,0.0,3,4,0,1,2,2,0,0,1
4,199.0,0.0,2,2,0,0,1,1,0,1,1
1,189.05,0.05,10,6,0,0,1,2,0,2,1
4,49.0,0.0,5,1,0,0,0,2,0,0,0
7,339.15,0.15,4,4,0,1,1,3,2,0,1
8,359.1,0.1,8,3,0,0,2,3,3,3,1
7,33.15,0.15,5,4,0,1,3,2,3,0,1
5,11.92,0.2,6,4,0,1,3,4,4,3,1
6,3399.15,0.15,11,4,0,1,0,2,0,1,0
5,94.05,0.05,6,6,0,0,1,4,2,3,1
7,33.15,0.15,3,1,0,0,3,0,3,0,1
8,126.65,0.15,2,1,0,0,2,2,3,1,0
3,23.2,0.2,8,4,0,1,2,5,3,3,1
7,109.65,0.15,3,3,0,0,1,1,2,0,1
2,399.0,0.0,5,3,0,0,2,5,3,0,1
1,179.1,0.1,9,4,0,1,1,2,1,2,1
1,12.9,0.0,3,0,0,0,4,5,3,0,0
5,39.0,0.0,6,2,0,0,3,3,0,3,1
6,41.65,0.15,8,3,0,0,3,1,4,3,1
6,69.0,0.0,9,2,0,0,3,3,3,2,1
6,129.0,0.0,7,2,0,0,2,2,2,3,0
6,149.0,0.0,1,2,0,0,1,4,0,1,1
8,39.0,0.0,6,0,0,0,2,3,3,3,1
8,2299.0,0.0,5,0,0,0,0,1,4,0,0
2,44.0,0.0,5,0,0,0,3,3,2,0,1
3,10.32,0.2,1,0,0,0,4,0,3,1,0
1,12.25,0.05,11,6,0,0,4,0,2,1,0
5,46.55,0.05,6,0,0,0,2,0,1,3,0
3,7.9,0.0,11,0,0,0,4,1,0,1,0
4,23.2,0.2,4,0,0,0,2,0,1,0,1
6,75.65,0.15,4,3,0,0,1,4,2,0,1
7,65.55,0.05,10,6,0,0,1,3,4,2,1
2,5.87,0.15,2,1,0,0,4,1,1,1,0
4,126.65,0.15,4,6,0,0,0,0,0,0,0
2,279.0,0.0,9,5,0,1,1,0,4,2,1
7,75.65,0.15,2,3,0,0,3,3,2,1,1
6,379.05,0.05,4,6,0,0,2,2,2,0,1
6,24.9,0.0,9,6,0,0,3,4,2,2,1
5,199.0,0.0,8,1,0,0,1,5,0,3,1
2,24.9,0.0,7,0,0,0,4,0,3,3,0
8,109.65,0.15,2,3,0,0,1,1,0,1,1
6,116.1,0.1,1,3,0,0,2,4,4,1,1
6,99.0,0.0,3,3,0,0,2,0,3,0,0
3,6.71,0.15,11,6,0,0,4,2,3,1,0
3,42.32,0.2,2,0,0,0,4,2,3,1,0
4,71.2,0.2,9,4,0,1,0,5,2,2,0
4,27.55,0.05,8,2,0,0,2,4,2,3,0
7,3199.2,0.2,6,2,0,0,0,5,1,3,0
5,89.0,0.0,10,6,0,0,0,5,3,2,0
2,18.9,0.05,2,1,0,0,3,1,2,1,1
3,149.0,0.0,6,1,0,0,1,3,0,3,1
6,116.1,0.1,3,0,0,0,1,3,0,0,1
3,47.2,0.2,10,1,0,0,2,5,0,2,0
4,89.0,0.0,10,6,0,0,0,1,3,2,0
4,99.0,0.0,6,0,0,0,2,2,3,3,0
5,1039.2,0.2,4,4,0,1,0,0,2,0,0
1,113.05,0.05,10,4,0,1,1,0,2,2,1
2,3599.1,0.1,11,6,0,0,0,2,4,1,0
1,16.04,0.1,12,0,1,0,4,1,0,1,0
6,71.1,0.1,9,1,0,0,1,0,1,2,1
2,89.0,0.0,8,1,0,0,1,5,0,3,1
7,1234.05,0.05,6,0,0,0,0,2,2,3,0
4,199.0,0.0,2,3,0,0,1,0,4,1,1
7,29.0,0.0,4,1,0,0,2,0,2,0,0
2,2519.1,0.1,2,5,0,1,0,4,3,1,0
3,199.0,0.0,10,4,0,1,1,3,2,2,1
3,42.32,0.2,8,3,0,0,4,3,2,3,0
3,44.1,0.1,5,4,0,1,2,2,2,0,0
4,46.55,0.05,6,6,0,0,3,3,2,3,1
2,13.41,0.1,2,1,0,0,3,2,2,1,1
7,399.0,0.0,7,6,0,0,2,3,3,3,0
8,11.92,0.2,2,4,0,1,3,0,3,1,1
6,14.15,0.05,9,2,0,0,3,1,3,2,1
7,39.0,0.0,6,5,0,1,3,1,2,3,1
8,141.55,0.05,10,2,0,0,2,3,2,2,1
4,3599.1,0.1,7,6,0,0,0,0,2,3,0
2,119.2,0.2,7,6,0,0,2,0,3,3,0
6,46.55,0.05,6,3,0,0,3,2,4,3,1
1,89.0,0.0,3,2,0,0,0,1,2,0,0
2,113.05,0.05,10,2,0,0,1,5,3,2,1
1,19.9,0.0,4,0,0,0,3,3,1,0,0
5,75.05,0.05,5,2,0,0,1,4,3,0,1
4,134.1,0.1,9,3,0,0,2,1,4,2,1
4,89.0,0.0,4,1,0,0,2,5,2,0,0
6,55.2,0.2,2,4,0,1,1,1,4,1,1
2,80.1,0.1,2,4,0,1,0,0,3,1,0
6,93.5,0.15,4,5,1,1,3,0,3,0,1
8,89.0,0.0,8,2,0,0,3,1,3,3,1
8,5.9,0.0,8,5,0,1,4,4,1,3,0
1,35.1,0.1,11,3,0,0,2,4,0,1,0
6,49.0,0.0,10,6,0,0,2,2,0,2,0
1,113.05,0.05,4,6,0,0,1,1,0,0,1
1,7.5,0.05,11,4,0,1,4,1,3,1,0
3,2184.05,0.05,4,2,0,0,0,4,0,0,0
1,399.0,0.0,11,6,0,0,1,3,2,1,1
8,12.9,0.0,12,3,0,0,4,0,1,1,0
6,359.1,0.1,2,1,0,0,2,2,3,1,0
1,39.6,0.1,7,1,0,0,3,2,0,3,1
6,23.2,0.2,10,1,0,0,2,5,2,2,1
7,38.9,0.0,2,2,0,0,4,2,0,1,0
6,89.0,0.0,9,2,0,0,3,0,2,2,1
4,31.12,0.2,7,2,0,0,4,1,0,3,0
2,10.32,0.2,4,0,0,0,2,2,1,0,1
4,251.1,0.1,9,2,0,0,1,5,3,2,1
6,1299.0,0.0,7,2,0,0,0,5,0,3,0
3,2799.0,0.0,7,2,0,0,0,2,3,3,0
1,6.32,0.2,6,2,0,0,4,0,2,3,0
6,22.41,0.1,5,2,0,0,3,4,0,0,0
2,1234.05,0.05,6,0,0,0,0,2,0,3,0
6,41.65,0.15,6,2,0,0,3,4,2,3,1
6,46.55,0.05,3,3,0,0,1,0,3,0,1
6,84.15,0.15,5,6,0,0,1,3,0,0,1
5,699.0,0.0,6,0,0,0,0,1,3,3,0
6,15.12,0.2,1,0,0,0,3,1,1,1,1
1,59.0,0.0,8,0,0,0,2,3,0,3,0
1,159.2,0.2,8,0,0,0,1,5,2,3,1
7,65.55,0.05,8,2,0,0,3,3,0,3,0
6,10.96,0.15,9,3,0,0,4,1,1,2,0
5,664.05,0.05,2,4,0,1,0,5,1,1,0
5,52.9,0.0,12,6,0,0,4,5,2,1,0
1,84.15,0.15,10,0,0,0,2,1,2,2,1
6,84.55,0.05,2,1,0,0,1,2,2,1,1
4,19.92,0.2,12,4,0,1,3,1,0,1,1
8,2299.0,0.0,3,6,0,0,0,2,2,0,0
2,141.55,0.05,12,6,0,0,1,3,2,1,1
2,4399.2,0.2,3,6,0,0,0,1,3,0,0
7,854.05,0.05,8,3,0,0,0,1,4,3,0
1,4.5,0.0,5,1,0,0,4,2,0,0,0
7,14.15,0.05,1,1,0,0,3,2,2,1,1
7,38.9,0.0,12,1,0,0,4,3,4,1,0
2,7.5,0.05,10,4,0,1,4,4,3,2,0
4,10.8,0.2,4,4,1,1,4,2,3,0,0
1,14.9,0.0,8,3,0,0,3,4,0,3,0
3,199.0,0.0,2,1,0,0,1,3,2,1,1
7,699.0,0.0,6,1,0,0,0,5,2,3,0
3,39.2,0.2,9,6,0,0,3,0,3,2,1
5,265.05,0.05,11,0,0,0,1,2,0,1,1
8,24.9,0.0,7,4,0,1,3,5,1,3,1
8,2799.0,0.0,8,0,0,0,0,4,4,3,0
8,52.9,0.0,7,6,0,0,4,0,2,3,0
5,89.0,0.0,6,1,0,0,1,5,2,3,1
7,75.65,0.15,12,4,0,1,3,1,0,1,1
2,31.2,0.2,8,2,0,0,1,3,0,3,1
8,11.92,0.2,3,5,0,1,3,0,4,0,1
4,84.55,0.05,5,0,0,0,3,5,2,0,1
7,89.0,0.0,10,6,0,0,1,4,0,2,1
5,42.32,0.2,9,6,0,0,4,1,2,2,0
4,14.9,0.0,12,3,0,0,4,1,1,1,0
4,399.0,0.0,11,0,0,0,1,3,1,1,1
5,8.9,0.0,5,4,0,1,4,4,0,0,0
6,9.9,0.0,1,0,0,0,4,5,1,1,0
6,89.0,0.0,9,3,0,0,1,1,4,2,1
5,21.16,0.15,1,2,0,0,3,2,1,1,1
8,7.9,0.0,12,3,0,0,4,4,4,1,0
3,594.15,0.15,11,6,0,0,0,4,1,1,0
3,7.5,0.05,3,4,0,1,4,2,3,0,0
7,2999.0,0.0,8,1,0,0,0,0,2,3,0
7,35.1,0.1,7,0,0,0,2,1,3,3,0
5,19.92,0.2,11,6,0,0,3,2,4,1,1
3,26.1,0.1,2,2,0,0,2,0,3,1,0
4,65.55,0.05,8,2,0,0,3,2,2,3,1
5,339.15,0.15,10,3,0,0,2,1,2,2,1
7,84.55,0.05,1,0,0,0,1,1,4,1,1
7,7.5,0.0,10,2,0,0,4,4,2,2,0
1,399.0,0.0,2,0,0,0,2,5,4,1,1
4,149.0,0.0,5,6,0,0,0,5,2,0,0
1,39.0,0.0,2,0,0,0,1,1,2,1,1
4,17.95,0.05,3,1,0,0,3,3,1,0,1
6,149.0,0.0,9,4,0,1,0,2,4,2,0
2,49.0,0.0,7,3,0,0,0,1,0,3,0
2,24.9,0.0,9,3,0,0,4,3,2,2,0
3,5.9,0.0,2,1,0,0,4,0,0,1,0
3,379.05,0.05,2,6,0,0,1,5,1,1,1
6,69.0,0.0,12,5,0,1,3,0,2,1,1
1,14.15,0.05,10,3,0,0,4,0,4,2,0
2,29.9,0.0,9,2,0,0,3,5,2,2,1
1,41.8,0.05,9,1,0,0,3,2,4,2,1
8,16.06,0.15,10,3,0,0,3,2,0,2,1
6,88.2,0.0,12,1,1,0,3,0,2,1,1
5,69.0,0.0,7,6,0,0,3,0,0,3,1
8,1499.0,0.0,6,1,0,0,0,0,2,3,0
1,6.9,0.0,2,6,0,0,4,2,2,1,0
1,379.05,0.05,11,3,0,0,2,1,4,1,1
8,13.41,0.1,8,6,0,0,3,3,3,3,1
8,7.5,0.0,12,4,0,1,4,4,3,1,0
4,2499.0,0.0,12,4,0,1,0,3,2,1,0
4,11.61,0.1,12,5,0,1,4,3,1,1,0
2,116.1,0.1,8,1,0,0,1,3,3,3,1
8,62.1,0.1,4,1,0,0,1,3,0,0,1
5,71.2,0.2,4,6,0,0,3,0,2,0,1
4,27.55,0.05,5,0,0,0,2,0,2,0,1
6,179.1,0.1,12,1,0,0,1,1,1,1,1
8,84.15,0.15,5,0,0,0,1,0,3,0,1
4,24.9,0.0,8,4,0,1,3,2,2,3,1
4,6.32,0.2,6,3,0,0,4,4,0,3,0
4,38.9,0.0,1,5,0,1,4,2,0,1,0
5,49.0,0.0,8,6,0,0,2,3,0,3,0
2,359.1,0.1,8,3,0,0,1,5,2,3,1
7,149.0,0.0,2,1,0,0,1,4,4,1,1
4,12.9,0.0,12,4,0,1,4,0,0,1,0
4,2299.0,0.0,3,1,0,0,0,3,0,0,0
3,39.0,0.0,8,6,0,0,1,5,1,3,1
8,69.0,0.0,8,3,0,0,2,5,2,3,0
2,179.1,0.1,8,0,0,0,1,0,1,3,1
1,9.9,0.0,1,4,0,1,4,2,2,1,0
7,699.0,0.0,11,0,0,0,0,0,1,1,0
4,11.9,0.0,1,3,0,0,4,3,3,1,0
3,3199.2,0.2,1,6,0,0,0,5,2,1,0
7,141.55,0.05,12,6,0,0,2,0,0,1,0
3,14.9,0.0,10,1,0,0,4,0,0,2,0
2,33.15,0.15,1,6,0,0,2,0,4,1,1
3,89.0,0.0,1,1,0,0,2,5,3,1,1
7,89.0,0.0,10,5,0,1,2,2,3,2,1
4,23.84,0.0,10,0,1,0,3,0,3,2,1
5,6.9,0.0,9,2,0,0,4,3,2,2,0
6,69.0,0.0,6,4,0,1,1,4,2,3,1
8,7.9,0.0,5,3,0,0,4,4,3,0,0
1,33.15,0.15,8,1,0,0,1,1,4,3,1
1,107.1,0.1,4,4,0,1,1,2,1,0,1
1,14.9,0.0,12,4,0,1,4,1,3,1,0
1,94.05,0.05,7,1,0,0,2,0,4,3,1
3,6.55,0.05,8,1,0,0,4,1,2,3,0
2,12.25,0.05,3,0,0,0,4,4,3,0,0
7,279.0,0.0,11,1,0,0,1,4,2,1,1
2,3.82,0.15,5,1,0,0,4,5,2,0,0
8,62.1,0.1,10,3,0,0,2,4,2,2,1
5,12.9,0.0,11,1,0,0,4,3,4,1,0
2,239.2,0.2,7,0,0,0,0,1,0,3,0
7,46.55,0.05,9,3,0,0,1,0,2,2,1
1,2549.15,0.15,10,6,0,0,0,2,2,2,0
7,3599.1,0.1,5,1,0,0,0,3,4,0,0
6,149.0,0.0,6,1,0,0,0,5,1,3,0
7,284.05,0.05,11,4,0,1,0,4,3,1,0
5,149.0,0.0,10,6,0,0,2,5,2,2,0
1,65.55,0.05,4,0,0,0,1,0,2,0,1
4,94.05,0.05,3,4,0,1,1,3,0,0,1
4,237.15,0.15,8,1,0,0,1,4,4,3,1
1,5.87,0.15,8,3,0,0,4,1,0,3,0
7,19.9,0.0,9,1,0,0,3,0,3,2,1
2,2379.15,0.15,8,2,0,0,0,2,3,3,0
8,199.0,0.0,10,0,0,0,1,3,0,2,1
8,299.0,0.0,5,2,0,0,0,1,2,0,0
7,134.1,0.1,6,0,0,0,2,2,0,3,0
8,1199.2,0.2,1,0,0,0,0,3,2,1,0
8,6.9,0.0,10,1,0,0,4,3,2,2,0
7,5.31,0.1,6,6,0,0,4,1,4,3,0
6,12.9,0.0,7,4,0,1,4,1,2,3,0
6,37.05,0.05,2,6,0,0,1,1,1,1,1
3,18.9,0.05,11,3,0,0,3,5,3,1,1
3,129.0,0.0,3,1,0,0,2,5,3,0,1
6,3.6,0.2,6,1,0,0,4,1,1,3,0
8,116.1,0.1,7,3,0,0,2,1,2,3,0
4,6.9,0.0,2,2,0,0,4,2,3,1,0
6,6.21,0.1,9,4,0,1,4,1,2,2,0
4,2999.0,0.0,10,3,0,0,0,2,4,2,0
6,12.9,0.0,1,6,0,0,2,0,1,1,1
3,84.15,0.15,3,2,0,0,2,3,3,0,1
5,79.2,0.2,8,3,0,0,1,5,0,3,1
8,478.4,0.0,10,2,1,0,0,4,2,2,0
5,1274.15,0.15,9,0,0,0,0,3,4,2,0
8,134.1,0.1,11,6,0,0,1,2,2,1,1
8,199.0,0.0,5,3,0,0,1,0,4,0,1
6,89.0,0.0,4,3,0,0,1,1,4,0,1
8,46.55,0.05,1,2,0,0,1,2,4,1,1
8,2519.1,0.1,4,1,0,0,0,3,1,0,0
2,141.55,0.05,12,4,0,1,0,4,3,1,0
6,3999.0,0.0,5,4,0,1,0,2,2,0,0
4,8.9,0.0,7,3,0,0,4,1,0,3,0
1,89.0,0.0,8,6,0,0,1,0,2,3,1
3,6.0,0.2,7,2,0,0,4,3,3,3,0
8,1199.2,0.2,9,4,0,1,0,4,2,2,0
5,69.0,0.0,5,4,0,1,2,3,3,0,1
8,5.31,0.1,8,2,0,0,4,0,2,3,0
3,6.9,0.0,12,2,0,0,4,4,2,1,0
4,23.65,0.05,2,4,0,1,3,5,0,1,1
8,55.2,0.2,5,3,0,0,3,5,1,0,1
1,89.0,0.0,9,6,0,0,3,1,2,2,1
2,129.0,0.0,6,4,0,1,2,3,0,3,0
5,62.1,0.1,4,0,0,0,2,4,0,0,1
5,119.0,0.0,6,4,0,1,1,4,1,3,1
4,12.9,0.0,6,2,0,0,4,0,4,3,0
5,62.1,0.1,10,6,0,0,3,2,0,2,1
3,22.41,0.1,7,2,0,0,3,5,0,3,1
5,8.46,0.05,4,4,0,1,4,3,3,0,0
8,254.15,0.15,9,3,0,0,0,2,3,2,0
5,52.9,0.0,12,2,0,0,4,0,2,1,0
1,2659.05,0.05,10,4,0,1,0,4,4,2,0
7,69.0,0.0,4,6,0,0,2,1,1,0,1
7,21.16,0.15,4,6,0,0,3,5,2,0,1
4,49.0,0.0,7,0,0,0,1,2,2,3,1
1,14.9,0.0,5,2,0,0,4,4,3,0,0
4,16.51,0.05,9,2,1,0,4,2,3,2,0
3,9.9,0.0,3,3,0,0,4,0,2,0,0
8,69.0,0.0,1,6,0,0,3,3,2,1,1
5,279.0,0.0,7,6,0,0,1,4,1,3,1
3,399.0,0.0,9,0,0,0,1,2,1,2,1
1,129.0,0.0,10,4,0,1,1,0,2,2,1
8,5.31,0.1,7,3,0,0,4,1,2,3,0
2,71.1,0.1,2,2,0,0,1,4,4,1,1
7,119.0,0.0,4,6,0,0,1,1,3,0,1
8,24.9,0.0,7,2,0,0,3,1,0,3,1
6,39.0,0.0,8,5,0,1,1,3,2,3,1
5,199.0,0.0,1,6,0,0,1,1,4,1,1
4,39.0,0.0,12,4,0,1,2,5,2,1,0
6,33.06,0.15,6,0,0,0,4,1,4,3,0
2,55.2,0.2,4,6,0,0,2,1,1,0,1
5,149.0,0.0,6,1,0,0,2,3,0,3,0
5,84.15,0.15,4,0,0,0,1,5,2,0,1
7,62.1,0.1,4,2,0,0,1,3,2,0,1
3,49.0,0.0,3,3,0,0,3,1,2,0,1
7,83.79,0.05,4,4,1,1,3,3,2,0,1
4,134.1,0.1,10,0,0,0,2,0,1,2,1
2,14.9,0.0,3,1,0,0,3,0,0,0,1
3,10.12,0.15,11,0,0,0,4,4,2,1,0
5,89.0,0.0,8,0,0,0,1,2,1,3,1
5,99.0,0.0,8,3,0,0,2,5,1,3,1
7,399.0,0.0,6,2,0,0,2,3,0,3,0
4,2499.0,0.0,7,2,0,0,0,5,0,3,0
5,14.15,0.05,7,6,0,0,4,0,1,3,0
7,107.1,0.1,7,6,0,0,1,2,1,3,1
5,49.0,0.0,5,2,0,0,3,3,2,0,1
8,10.56,0.15,4,2,1,0,4,2,2,0,0
